WKT,nama,deskripsi
"POLYGON ((106.8078808 -6.3135127, 106.7776684 -6.3148776, 106.7749218 -6.3309156, 106.768742 -6.3411524, 106.7704586 -6.3486592, 106.7656521 -6.3551423, 106.7563824 -6.3544599, 106.7340664 -6.3575308, 106.7103772 -6.3575308, 106.6966442 -6.3588957, 106.6973309 -6.3646962, 106.703854 -6.3715203, 106.7107205 -6.3889213, 106.7217068 -6.397451, 106.7254834 -6.4080276, 106.7326931 -6.4196275, 106.7344097 -6.4312272, 106.7381863 -6.4400973, 106.748486 -6.4421442, 106.7629055 -6.4424854, 106.7831616 -6.4424854, 106.7944912 -6.4411208, 106.8089108 -6.4424854, 106.8075375 -6.4544257, 106.8209271 -6.4530611, 106.8202404 -6.4431677, 106.8350033 -6.4424854, 106.8456463 -6.4421442, 106.8432431 -6.4510142, 106.8487362 -6.4534022, 106.8477063 -6.4619308, 106.8507962 -6.4612486, 106.8528561 -6.4520376, 106.8562893 -6.4513553, 106.8638424 -6.4503319, 106.8693356 -6.4441912, 106.8713955 -6.4356623, 106.866589 -6.4325918, 106.877232 -6.4278155, 106.878262 -6.4363446, 106.8779187 -6.4458969, 106.8803219 -6.4527199, 106.8937115 -6.4537434, 106.8950848 -6.4400973, 106.8971447 -6.4298625, 106.9060711 -6.4213334, 106.9167141 -6.4121217, 106.9239239 -6.4080276, 106.9235806 -6.3981334, 106.9242672 -6.3902861, 106.9143109 -6.3930156, 106.9064144 -6.3971098, 106.9115643 -6.3899449, 106.9167141 -6.3807327, 106.9146542 -6.3640138, 106.9060711 -6.3599193, 106.9002346 -6.3687907, 106.8837551 -6.3687907, 106.8717388 -6.3585544, 106.8765454 -6.3554835, 106.8689923 -6.3503653, 106.8604092 -6.353095, 106.8576626 -6.3466119, 106.8521694 -6.3380814, 106.8487362 -6.3315981, 106.8398098 -6.3401287, 106.83569 -6.3496829, 106.8298535 -6.353095, 106.8168072 -6.3524126, 106.8089108 -6.3606017, 106.7979245 -6.3629902, 106.7944912 -6.3558247, 106.7948345 -6.348318, 106.8030743 -6.332963, 106.8095974 -6.3234085, 106.8078808 -6.3135127))",kota depok,
