WKT,nama,deskripsi
"POLYGON ((110.0150636 -7.8919111, 110.1839784 -7.98304, 110.3336671 -8.0265572, 110.3542665 -8.0619114, 110.4256776 -8.0986221, 110.6014588 -8.148924, 110.7126954 -8.2005788, 110.8143189 -8.2032973, 110.8431581 -8.1992196, 110.8294251 -8.1285321, 110.7992127 -8.1448457, 110.8019593 -8.1040605, 110.7662538 -8.0360759, 110.7758668 -8.0061591, 110.8047059 -7.8184492, 110.7827332 -7.7953196, 110.7538941 -7.8048437, 110.7264283 -7.7803528, 110.6975892 -7.7966802, 110.6866029 -7.7762708, 110.6563905 -7.7857953, 110.6193116 -7.7857953, 110.5794862 -7.7735495, 110.5396607 -7.7817134, 110.508075 -7.7531389, 110.498462 -7.7041495, 110.45589 -7.5203892, 110.3487733 -7.6034314, 110.2746156 -7.6864575, 110.2773622 -7.6551545, 110.2691224 -7.6279326, 110.2402833 -7.6388215, 110.163379 -7.6279326, 110.097461 -7.6578766, 110.1194337 -7.7191191, 110.1015809 -7.7381705, 110.0150636 -7.8919111))",yogyakarta,
